overall,age
54,18
54,22
54,21
54,18
54,18
54,19
54,21
54,20
54,19
54,21
54,20
54,20
54,20
54,17
54,19
54,19
54,18
54,19
54,18
54,22
54,21
54,22
54,20
54,19
54,20
54,19
54,22
54,19
54,20
54,21
54,19
54,19
54,20
54,22
54,22
54,20
54,20
54,19
54,19
54,22
54,19
54,22
54,21
54,21
54,22
54,20
54,21
54,20
54,19
54,19
54,22
54,23
54,21
54,19
54,23
54,22
54,23
54,21
54,19
54,21
54,20
54,19
54,21
54,22
54,21
54,24
54,21
54,22
54,21
54,21
54,22
54,20
54,24
54,22
54,24
54,22
54,23
54,23
54,24
54,23
54,23
54,24
54,21
54,23
54,22
54,25
54,23
54,24
54,22
54,26
54,23
54,26
54,26
54,26
54,27
54,25
54,28
54,31
54,31
53,17
53,18
53,18
53,18
53,17
53,18
53,18
53,18
53,17
53,19
53,17
53,17
53,18
53,18
53,19
53,17
53,18
53,17
53,18
53,18
53,18
53,18
53,18
53,17
53,17
53,20
53,18
53,18
53,18
53,20
53,18
53,16
53,17
53,17
53,18
53,19
53,20
53,20
53,19
53,20
53,20
53,19
53,19
53,19
53,18
53,19
53,18
53,19
53,18
53,17
53,18
53,19
53,19
53,19
53,17
53,18
53,18
53,17
53,19
53,18
53,20
53,19
53,20
53,19
53,17
53,18
53,18
53,18
53,18
53,19
53,19
53,20
53,19
53,19
53,19
53,19
53,18
53,18
53,19
53,19
53,19
53,18
53,18
53,18
53,18
53,19
53,21
53,20
53,20
53,21
53,18
53,20
53,20
53,20
53,21
53,19
53,18
53,18
53,18
53,19
53,18
53,18
53,17
53,20
53,20
53,21
53,19
53,18
53,19
53,20
53,19
53,19
53,18
53,19
53,17
53,19
53,19
53,21
53,19
53,21
53,20
53,19
53,19
53,20
53,19
53,20
53,20
53,21
53,19
53,22
53,18
53,21
53,20
53,21
53,19
53,20
53,20
53,22
53,20
53,21
53,19
53,22
53,21
53,22
53,21
53,22
53,22
53,21
53,19
53,21
53,21
53,21
53,22
53,20
53,21
53,20
53,20
53,22
53,23
53,22
53,22
53,20
53,22
53,21
53,21
53,20
53,20
53,20
53,22
53,21
53,21
53,20
53,21
53,21
53,24
53,24
53,23
53,23
53,22
53,24
53,18
53,22
53,23
53,24
53,23
53,24
53,22
53,22
53,25
53,26
53,27
53,26
53,28
53,26
53,28
53,32
53,27
52,17
52,17
52,16
52,17
52,18
52,17
52,18
52,17
52,17
52,18
52,17
52,17
52,18
52,18
52,18
52,18
52,17
52,19
52,18
52,18
52,18
52,17
52,18
52,17
52,18
52,17
52,19
52,17
52,19
52,18
52,18
52,19
52,19
52,18
52,17
52,18
52,17
52,17
52,18
52,17
52,20
52,19
52,19
52,17
52,17
52,18
52,19
52,16
52,20
52,20
52,20
52,18
52,20
52,19
52,19
52,18
52,18
52,18
52,18
52,17
52,17
52,18
52,18
52,18
52,18
52,18
52,18
52,17
52,17
52,17
52,19
52,18
52,19
52,19
52,17
52,18
52,19
52,18
52,18
52,18
52,18
52,18
52,19
52,19
52,18
52,20
52,21
52,19
52,20
52,20
52,19
52,18
52,19
52,19
52,19
52,19
52,20
52,20
52,19
52,20
52,20
52,19
52,19
52,19
52,19
52,21
52,20
52,22
52,22
52,21
52,20
52,21
52,19
52,18
52,18
52,22
52,18
52,19
52,20
52,19
52,21
52,19
52,22
52,20
52,21
52,20
52,22
52,20
52,21
52,21
52,22
52,21
52,20
52,20
52,22
52,19
52,20
52,20
52,22
52,20
52,20
52,22
52,20
52,22
52,23
52,22
52,21
52,22
52,20
52,20
52,22
52,18
52,24
52,23
52,20
52,19
52,23
52,21
52,21
52,24
52,22
52,24
52,17
52,25
52,25
52,26
52,36
52,29
52,36
51,17
51,17
51,17
51,17
51,18
51,18
51,18
51,17
51,18
51,19
51,19
51,18
51,18
51,18
51,18
51,19
51,19
51,17
51,18
51,19
51,17
51,18
51,18
51,18
51,17
51,18
51,18
51,19
51,18
51,18
51,18
51,18
51,17
51,19
51,19
51,19
51,17
51,18
51,18
51,18
51,19
51,17
51,18
51,19
51,18
51,18
51,20
51,20
51,18
51,19
51,19
51,18
51,17
51,19
51,19
51,20
51,20
51,19
51,19
51,18
51,18
51,18
51,18
51,19
51,17
51,20
51,19
51,19
51,18
51,17
51,21
51,19
51,19
51,18
51,17
51,19
51,19
51,21
51,20
51,21
51,18
51,19
51,16
51,19
51,21
51,21
51,18
51,18
51,20
51,19
51,19
51,20
51,18
51,18
51,18
51,18
51,19
51,21
51,21
51,19
51,19
51,18
51,17
51,21
51,20
51,21
51,20
51,19
51,20
51,20
51,22
51,25
51,23
51,21
51,18
51,27
51,27
50,18
50,17
50,17
50,18
50,17
50,17
50,18
50,18
50,19
50,18
50,18
50,17
50,18
50,18
50,18
50,18
50,17
50,18
50,19
50,18
50,17
50,18
50,18
50,18
50,19
50,20
50,19
50,18
50,19
50,19
50,20
50,19
50,18
50,17
50,17
50,17
50,18
50,19
50,18
50,19
50,18
50,18
50,18
50,18
50,17
50,18
50,20
50,20
50,19
50,20
50,20
50,20
50,17
50,21
50,19
50,17
50,19
50,18
50,22
50,20
50,19
50,19
50,20
50,20
50,18
50,22
50,19
50,21
50,22
50,19
50,22
50,19
50,20
50,21
50,23
50,22
50,20
50,18
50,22
50,18
50,21
50,20
50,22
50,22
50,21
50,21
50,20
50,20
50,22
50,22
50,20
50,24
50,23
50,23
50,19
50,21
50,22
50,24
50,25
50,28
50,27
50,28
50,30
49,17
49,17
49,16
49,17
49,18
49,17
49,18
49,17
49,18
49,18
49,18
49,18
49,17
49,17
49,17
49,17
49,17
49,18
49,18
49,18
49,19
49,18
49,18
49,18
49,19
49,17
49,20
49,20
49,19
49,18
49,18
49,21
49,19
49,19
49,17
49,19
49,18
49,19
49,21
49,20
49,18
49,18
49,19
49,21
49,18
49,17
49,20
49,20
49,22
49,21
49,19
49,21
49,20
49,23
49,19
49,20
49,22
49,21
49,23
49,23
49,22
49,21
49,25
49,21
49,40
49,28
48,17
48,17
48,17
48,17
48,17
48,17
48,18
48,16
48,16
48,18
48,18
48,18
48,19
48,17
48,20
48,19
48,19
48,18
48,18
48,18
48,18
48,18
48,19
48,18
48,17
48,21
48,19
48,19
48,18
48,21
48,19
48,21
48,19
48,18
48,18
48,21
48,20
48,20
48,22
48,22
48,19
48,18
48,26
